recipient_id,recipient_name,category,subcategory,restaurant_name,location,award_status,year,book_title,publisher,publication,show,company,project
51368,Anthony Mason,Broadcast Media,Television Segment,,,Nominee,2017,,,,"CBS This Morning Saturday, The Dish","CBS, cbsnews.com",
51370,Brian Applegate,Broadcast Media,Television Segment,,,Nominee,2017,,,,"CBS This Morning Saturday, The Dish","CBS, cbsnews.com",
51371,Greg Mirman,Broadcast Media,Television Segment,,,Nominee,2017,,,,"CBS This Morning Saturday, The Dish","CBS, cbsnews.com",
51369,Alex Wagner,Broadcast Media,Television Segment,,,Nominee,2017,,,,"CBS This Morning Saturday, The Dish","CBS, cbsnews.com",
51372,Kate Dâ€™Arcy,Broadcast Media,Television Segment,,,Nominee,2017,,,,"CBS This Morning Saturday, The Dish","CBS, cbsnews.com",
51373,Gina Romero,Broadcast Media,Television Segment,,,Winner,2017,,,,Harvesting Alaska,"KTVA Anchorage, ktva.com",
51374,Heather Hintze,Broadcast Media,Television Segment,,,Winner,2017,,,,Harvesting Alaska,"KTVA Anchorage, ktva.com",
51375,Lauren Maxwell,Broadcast Media,Television Segment,,,Winner,2017,,,,Harvesting Alaska,"KTVA Anchorage, ktva.com",
51384,Matt Duckor,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,No Recipe Required,Epicurious.com,
51386,Eric Gillin,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,No Recipe Required,Epicurious.com,
51385,David Tamarkin,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,No Recipe Required,Epicurious.com,
51377,Nathan Matson,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,Andrew Zimmern's Kitchen - Online Culinary Literacy Courses,andrewzimmern.thebigknow.com,
51378,Paul Conigliaro,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,Andrew Zimmern's Kitchen - Online Culinary Literacy Courses,andrewzimmern.thebigknow.com,
51379,Tom Godfrey,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,Andrew Zimmern's Kitchen - Online Culinary Literacy Courses,andrewzimmern.thebigknow.com,
51383,Anna Stockwell,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,No Recipe Required,Epicurious.com,
51376,Andrew Zimmern,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Nominee,2017,,,,Andrew Zimmern's Kitchen - Online Culinary Literacy Courses,andrewzimmern.thebigknow.com,
51382,Greta Anthony,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Winner,2017,,,,Kitchen Conundrums with Thomas Joseph,"marthastewart.com, YouTube",
51380,Thomas Joseph,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Winner,2017,,,,Kitchen Conundrums with Thomas Joseph,"marthastewart.com, YouTube",
51381,Samantha Schutz,Broadcast Media,"Video Webcast, Fixed Location and/or Instructional",,,Winner,2017,,,,Kitchen Conundrums with Thomas Joseph,"marthastewart.com, YouTube",
51393,James Mulcahy,Broadcast Media,"Video Webcast, On Location",,,Nominee,2017,,,,Ethical Meat: Responsible Farming in America,"YouTube, zagat.com",
51394,Ryan Ffrench,Broadcast Media,"Video Webcast, On Location",,,Nominee,2017,,,,Ethical Meat: Responsible Farming in America,"YouTube, zagat.com",
51390,Andrew Gooi,Broadcast Media,"Video Webcast, On Location",,,Nominee,2017,,,,Elements,"foodtalkies.com, readbite.com",
51391,Michelle Jacoby,Broadcast Media,"Video Webcast, On Location",,,Nominee,2017,,,,Elements,"foodtalkies.com, readbite.com",
51392,Mark Lipczynski,Broadcast Media,"Video Webcast, On Location",,,Nominee,2017,,,,Elements,"foodtalkies.com, readbite.com",
51387,Joe Williams,Broadcast Media,"Video Webcast, On Location",,,Winner,2017,,,,Working 24 Hours atâ€¦,video.bonappetit.com,
51389,Meghan Scibona,Broadcast Media,"Video Webcast, On Location",,,Winner,2017,,,,Working 24 Hours atâ€¦,video.bonappetit.com,
51388,Andrew Knowlton,Broadcast Media,"Video Webcast, On Location",,,Winner,2017,,,,Working 24 Hours atâ€¦,video.bonappetit.com,
51395,Andrew Gooi,Broadcast Media,Visual and Technical Excellence,,,Nominee,2017,,,,Food Talkies,"foodtalkies.com, readbite.com",
51396,Ben Hunter,Broadcast Media,Visual and Technical Excellence,,,Nominee,2017,,,,The Migrant Kitchen,KCET Los Angeles and linktv.org,
51397,Antonio Diaz,Broadcast Media,Visual and Technical Excellence,,,Nominee,2017,,,,The Migrant Kitchen,KCET Los Angeles and linktv.org,
51398,Nathan Sage,Broadcast Media,Visual and Technical Excellence,,,Nominee,2017,,,,The Migrant Kitchen,KCET Los Angeles and linktv.org,
51399,James Mann,Broadcast Media,Visual and Technical Excellence,,,Winner,2017,,,,Uncharted,tastemade.com,
51400,Aaron Warzynski,Broadcast Media,Visual and Technical Excellence,,,Winner,2017,,,,Uncharted,tastemade.com,
51401,James Fitzpatrick,Broadcast Media,Visual and Technical Excellence,,,Winner,2017,,,,Uncharted,tastemade.com,
51229,Dara A Moskowitz Grumdahl,Journalism,Columns and Newsletters,,,Nominee,2017,,,Mpls.St.Paul,,,
51231,Jon Bonné,Journalism,Columns and Newsletters,,,Nominee,2017,,,Punch,,,
51230,Francis Lam,Journalism,Columns and Newsletters,,,Winner,2017,,,The New York Times Magazine,,,
51232,Bill Addison,Journalism,Craig Claiborne Distinguished Restaurant Review Award,,,Nominee,2017,,,Eater,,,
51233,Jonathan Gold,Journalism,Craig Claiborne Distinguished Restaurant Review Award,,,Nominee,2017,,,Los Angeles Times,,,
51234,Karen Brooks,Journalism,Craig Claiborne Distinguished Restaurant Review Award,,,Winner,2017,,,Portland Monthly,,,
51236,Peter Meehan,Journalism,Dining and Travel,,,Nominee,2017,,,Lucky Peach,,,
51238,Adam Sachs,Journalism,Dining and Travel,,,Nominee,2017,,,Saveur,,,
51255,Leslie Pariseau,Journalism,Dining and Travel,,,Nominee,2017,,,Saveur,,,
53884,SAVEUR,Journalism,Dining and Travel,,,Nominee,2017,,,Saveur,,,
51235,Bill Addison,Journalism,Dining and Travel,,,Winner,2017,,,Eater,,,
51246,Matthew Goulding,Journalism,Food Coverage in a General-Interest Publication,,,Nominee,2017,,,Roads & Kingdoms,,,
51254,Joe Yonan,Journalism,Food Coverage in a General-Interest Publication,,,Nominee,2017,,,The Washington Post,,,
51247,Nathan Thornburgh,Journalism,Food Coverage in a General-Interest Publication,,,Nominee,2017,,,Roads & Kingdoms,,,
51245,Cara Parks,Journalism,Food Coverage in a General-Interest Publication,,,Nominee,2017,,,Roads & Kingdoms,,,
51248,Bonnie Benwick,Journalism,Food Coverage in a General-Interest Publication,,,Nominee,2017,,,The Washington Post,,,
51241,Lauren Collins,Journalism,Food Coverage in a General-Interest Publication,,,Winner,2017,,,The New Yorker,,,
51242,Dana Goodyear,Journalism,Food Coverage in a General-Interest Publication,,,Winner,2017,,,The New Yorker,,,
51243,Carolyn Kormann,Journalism,Food Coverage in a General-Interest Publication,,,Winner,2017,,,The New Yorker,,,
51244,David Remnick,Journalism,Food Coverage in a General-Interest Publication,,,Winner,2017,,,The New Yorker,,,
51252,Laura Reiley,Journalism,Food Reporting,,,Nominee,2017,,,Tampa Bay Times,,,
51250,Martha Mendoza,Journalism,Food Reporting,,,Winner,2017,,,Associated Press,,,
51251,Margie Mason,Journalism,Food Reporting,,,Winner,2017,,,Associated Press,,,
51240,Matthew Goulding,Journalism,Food and Culture,,,Nominee,2017,,,Roads & Kingdoms,,,
51239,Francis Lam,Journalism,Food and Culture,,,Nominee,2017,,,Saveur,,,
51237,Shane Mitchell,Journalism,Food and Culture,,,Winner,2017,,,Roads & Kingdoms,,,
51259,Shaun Dreisbach,Journalism,Food and Health,,,Nominee,2017,,,EatingWell,,,
51260,Moises Velasquez-Manoff,Journalism,Food and Health,,,Nominee,2017,,,Cured,,,
51253,Hunter Lewis,Journalism,Food and Health,,,Winner,2017,,,Cooking Light,,,
51257,Sidney Fry,Journalism,Food and Health,,,Winner,2017,,,Cooking Light,,,
51256,Carolyn Williams,Journalism,Food and Health,,,Winner,2017,,,Cooking Light,,,
51258,Peggy Knickerbocker,Journalism,Food and Health,,,Winner,2017,,,Cooking Light,,,
51261,Becky Krystal,Journalism,Home Cooking,,,Nominee,2017,,,The Washington Post,,,
51262,Alex Baldinger,Journalism,Home Cooking,,,Nominee,2017,,,The Washington Post,,,
51265,Stella Parks,Journalism,Home Cooking,,,Nominee,2017,,,Serious Eats,,,
51264,Robin Bashinsky,Journalism,Home Cooking,,,Winner,2017,,,Cooking Light,,,
51263,Cheryl Slocum,Journalism,Home Cooking,,,Winner,2017,,,Cooking Light,,,
51266,Matt Buchanan,Journalism,Humor,,,Nominee,2017,,,Eater,,,
51268,Elizabeth Weil,Journalism,Humor,,,Nominee,2017,,,Saveur,,,
51267,Francis Lam,Journalism,Humor,,,Winner,2017,,,Cooking Light,,,
51269,Hannah Palmer Egan,Journalism,Local Impact,,,Nominee,2017,,,Seven Days,,,
51270,Andrea Weigl,Journalism,Local Impact,,,Nominee,2017,,,The News & Observer,,,
51271,Hanna Raskin,Journalism,Local Impact,,,Winner,2017,,,The Post and Courier,,,
51273,Francis Lam,Journalism,M.F.K. Fisher Distinguished Writing Award,,,Nominee,2017,,,Saveur,,,
51272,Carolyn Phillips,Journalism,M.F.K. Fisher Distinguished Writing Award,,,Nominee,2017,,,Life and Thyme,,,
51274,Calvin Godfrey,Journalism,M.F.K. Fisher Distinguished Writing Award,,,Winner,2017,,,Roads & Kingdoms,,,
51276,Allison Robicelli,Journalism,Personal Essay,,,Nominee,2017,,,Food52,,,
51277,Mark Anthony Green,Journalism,Personal Essay,,,Nominee,2017,,,GQ,,,
51275,Keith Pandolfi,Journalism,Personal Essay,,,Winner,2017,,,Serious Eats,,,
51280,Daniel Duane,Journalism,Profile,,,Nominee,2017,,,The California Sunday Magazine,,,
51278,Julia Kramer,Journalism,Profile,,,Nominee,2017,,,Bon AppÃ©tit,,,
51279,Kevin Alexander,Journalism,Profile,,,Winner,2017,,,Thrillist,,,
53952,Roads & Kingdoms,Journalism,Publication of the Year Award,,,Winner,2017,,,,,,
51281,Matt Duckor,Journalism,Visual Storytelling,,,Nominee,2017,,,Epicurious,,,
51283,Eric Gillin,Journalism,Visual Storytelling,,,Nominee,2017,,,Epicurious,,,
51282,Andrew Jive,Journalism,Visual Storytelling,,,Nominee,2017,,,Epicurious,,,
51287,Matt Buchanan,Journalism,Visual Storytelling,,,Nominee,2017,,,Eater,,,
51286,Gary He,Journalism,Visual Storytelling,,,Nominee,2017,,,Eater,,,
51284,Vince Dixon,Journalism,Visual Storytelling,,,Winner,2017,,,Eater,,,
51285,Mariya Pylayev,Journalism,Visual Storytelling,,,Winner,2017,,,Eater,,,
51290,Adam Gollner,Journalism,"Wine, Spirits, and Other Beverages",,,Nominee,2017,,,Saveur,,,
51288,Jamie Lauren Keiles,Journalism,"Wine, Spirits, and Other Beverages",,,Nominee,2017,,,Eater,,,
51289,Dave Infante,Journalism,"Wine, Spirits, and Other Beverages",,,Winner,2017,,,Thrillist,,,
51748,Olivier De Schutter,Leadership,,,,Winner,2017,,,,,,
51749,Joan Dye Gussow,Leadership,,,,Winner,2017,,,,,,
51750,Joann Lo,Leadership,,,,Winner,2017,,,,,,
51751,Jose Oliva,Leadership,,,,Winner,2017,,,,,,
51752,Chellie Pingree Rep.,Leadership,,,,Winner,2017,,,,,,
51747,Dan Barber,Leadership,,,,Winner,2017,,,,,,
53906,Bertha's Kitchen,Restaurant & Chef,America's Classics,,"Charleston, South Carolina",Winner,2017,,,,,,
53907,Gioia's Deli,Restaurant & Chef,America's Classics,,"St. Louis, Missouri",Winner,2017,,,,,,
54077,La Taqueria,Restaurant & Chef,America's Classics,,"San Francisco, California",Winner,2017,,,,,,
53908,Sahadi's,Restaurant & Chef,America's Classics,,"Brooklyn, New York",Winner,2017,,,,,,
53909,Schultz's Crab House,Restaurant & Chef,America's Classics,,"Essex, Maryland",Winner,2017,,,,,,
51632,Jose Enrique,Restaurant & Chef,Best Chefs,Jose Enrique,"San Juan, Puerto Rico",Nominee,2017,,,,,,
51564,Jody Williams,Restaurant & Chef,Best Chefs,Buvette GastrothÃ¨que,"New York, New York",Nominee,2017,,,,,,
51613,Justin Woodward,Restaurant & Chef,Best Chefs,Castagna,"Portland, Oregon",Nominee,2017,,,,,,
51502,Abraham Conlon,Restaurant & Chef,Best Chefs,Fat Rice,"Chicago, Illinois",Nominee,2017,,,,,,
51505,Erling Wu-Bower,Restaurant & Chef,Best Chefs,Nico Osteria,"Chicago, Illinois",Nominee,2017,,,,,,
51543,Justin Carlisle,Restaurant & Chef,Best Chefs,Ardent,"Milwaukee, Wisconsin",Nominee,2017,,,,,,
51592,Susan Regis,Restaurant & Chef,Best Chefs,Shepard,"Cambridge, Massachusetts",Nominee,2017,,,,,,
51677,Martin Rios,Restaurant & Chef,Best Chefs,Restaurant MartÃ­n,"Santa Fe, New Mexico",Nominee,2017,,,,,,
51674,Bryce Allen Gilmore,Restaurant & Chef,Best Chefs,Barley Swine,"Austin, Texas",Nominee,2017,,,,,,
51636,Vishwesh Bhatt,Restaurant & Chef,Best Chefs,Snackbar,"Oxford, Mississippi",Nominee,2017,,,,,,
51616,Seif Chirchi,Restaurant & Chef,Best Chefs,Joule,"Seattle, Washington",Nominee,2017,,,,,,
51589,Benjamin Sukle,Restaurant & Chef,Best Chefs,Birch,"Providence, Rhode Island",Nominee,2017,,,,,,
51717,Kevin Willmann,Restaurant & Chef,Best Chefs,Farmhaus,"St. Louis, Missouri",Nominee,2017,,,,,,
51615,Rachel Yang,Restaurant & Chef,Best Chefs,Joule,"Seattle, Washington",Nominee,2017,,,,,,
51503,Beverly Kim,Restaurant & Chef,Best Chefs,Parachute,"Chicago, Illinois",Nominee,2017,,,,,,
51504,John Clark,Restaurant & Chef,Best Chefs,Parachute,"Chicago, Illinois",Nominee,2017,,,,,,
51542,Jorge Guzman,Restaurant & Chef,Best Chefs,Brewerâ€™s Table at Surly Brewing Co.,"Minneapolis, Minnesota",Nominee,2017,,,,,,
51610,Edouardo Jordan,Restaurant & Chef,Best Chefs,Salare,"Seattle, Washington",Nominee,2017,,,,,,
51657,Ryan Smith,Restaurant & Chef,Best Chefs,Staplehouse,"Atlanta, Georgia",Nominee,2017,,,,,,
51678,Steve McHugh,Restaurant & Chef,Best Chefs,Cured,"San Antonio, Texas",Nominee,2017,,,,,,
51521,Amy Brandwein,Restaurant & Chef,Best Chefs,Centrolina,"Washington, District of Columbia",Nominee,2017,,,,,,
51526,Rich Landau,Restaurant & Chef,Best Chefs,Vedge,"Philadelphia, Pennsylvania",Nominee,2017,,,,,,
51591,Karen Lynne Akunowicz,Restaurant & Chef,Best Chefs,Myers + Chang,"Boston, Massachusetts",Nominee,2017,,,,,,
51700,Travis Lett,Restaurant & Chef,Best Chefs,Gjelina,"Venice, California",Nominee,2017,,,,,,
51679,Steven Redzikowski,Restaurant & Chef,Best Chefs,Acorn,"Denver, Colorado",Nominee,2017,,,,,,
51506,Lee Wolen,Restaurant & Chef,Best Chefs,Boka,"Chicago, Illinois",Nominee,2017,,,,,,
51527,Tom Cunanan,Restaurant & Chef,Best Chefs,Bad Saint,"Washington, District of Columbia",Nominee,2017,,,,,,
51614,Katy Millard,Restaurant & Chef,Best Chefs,Coquine,"Portland, Oregon",Nominee,2017,,,,,,
51633,Nina Compton,Restaurant & Chef,Best Chefs,CompÃ¨re Lapin,"New Orleans, Louisiana",Nominee,2017,,,,,,
51676,Jianyun Ye,Restaurant & Chef,Best Chefs,Mala Sichuan Bistro,"Houston, Texas",Nominee,2017,,,,,,
51654,Michael Hudman,Restaurant & Chef,Best Chefs,Andrew Michael Italian Kitchen,"Memphis, Tennessee",Nominee,2017,,,,,,
51653,Andrew Ticer,Restaurant & Chef,Best Chefs,Andrew Michael Italian Kitchen,"Memphis, Tennessee",Nominee,2017,,,,,,
51562,Anita Lo,Restaurant & Chef,Best Chefs,Annisa,"New York, New York",Nominee,2017,,,,,,
51655,Edward Lee,Restaurant & Chef,Best Chefs,610 Magnolia,"Louisville, Kentucky",Nominee,2017,,,,,,
51635,Slade Rushing,Restaurant & Chef,Best Chefs,Brennanâ€™s,"New Orleans, Louisiana",Nominee,2017,,,,,,
51566,Missy Robbins,Restaurant & Chef,Best Chefs,Lilia,"Brooklyn, New York",Nominee,2017,,,,,,
51590,Cassie Piuma,Restaurant & Chef,Best Chefs,Sarma,"Somerville, Massachusetts",Nominee,2017,,,,,,
51656,John C. Fleer,Restaurant & Chef,Best Chefs,Rhubarb,"Asheville, North Carolina",Nominee,2017,,,,,,
51524,cynthia Wolf,Restaurant & Chef,Best Chefs,Charleston,"Baltimore, Maryland",Nominee,2017,,,,,,
51563,Ignacio Mattos,Restaurant & Chef,Best Chefs,Estela,"New York, New York",Nominee,2017,,,,,,
51545,Steven Brown,Restaurant & Chef,Best Chefs,Tilia,"Minneapolis, Minnesota",Nominee,2017,,,,,,
51697,Jeremy Fox,Restaurant & Chef,Best Chefs,Rustic Canyon,"Santa Monica, California",Nominee,2017,,,,,,
51698,Ludovic Lefebvre,Restaurant & Chef,Best Chefs,Trois Mec,"Los Angeles, California",Nominee,2017,,,,,,
51699,Michael Cimarusti,Restaurant & Chef,Best Chefs,Providence,"Los Angeles, California",Nominee,2017,,,,,,
51696,Dominique Crenn,Restaurant & Chef,Best Chefs,Atelier Crenn,"San Francisco, California",Nominee,2017,,,,,,
51535,Justin Severino,Restaurant & Chef,Best Chefs,Cure,"Pittsburgh, Pennsylvania",Semifinalist,2017,,,,,,
51579,Justin Smillie,Restaurant & Chef,Best Chefs,Upland,"New York, New York",Semifinalist,2017,,,,,,
51664,Elliott Moss,Restaurant & Chef,Best Chefs,Buxton Hall,"Asheville, North Carolina",Semifinalist,2017,,,,,,
51638,Brandon McGlamery,Restaurant & Chef,Best Chefs,Luma on Park,"Winter Park, Florida",Semifinalist,2017,,,,,,
51649,Michael Stoltzfus,Restaurant & Chef,Best Chefs,Coquette,"New Orleans, Louisiana",Semifinalist,2017,,,,,,
51573,Carlo Mirarchi,Restaurant & Chef,Best Chefs,Blanca,"Brooklyn, New York",Semifinalist,2017,,,,,,
51568,Eder Montero,Restaurant & Chef,Best Chefs,Txikito,"New York, New York",Semifinalist,2017,,,,,,
51628,Nathan Lockwood,Restaurant & Chef,Best Chefs,Altura,"Seattle, Washington",Semifinalist,2017,,,,,,
51719,Denise Mallett,Restaurant & Chef,Best Chefs,Black Trumpet,"Portsmouth, New Hampshire",Semifinalist,2017,,,,,,
51534,Joseph Baldino,Restaurant & Chef,Best Chefs,Zeppoli,"Collingswood, New Jersey",Semifinalist,2017,,,,,,
51523,Cedric Maupillier,Restaurant & Chef,Best Chefs,Convivial,"Washington, District of Columbia",Semifinalist,2017,,,,,,
51557,Bob Gerken,Restaurant & Chef,Best Chefs,Travail Kitchen & Amusements,"Robbinsdale, Minnesota",Semifinalist,2017,,,,,,
51572,Brooks Headley,Restaurant & Chef,Best Chefs,Superiority Burger,"New York, New York",Semifinalist,2017,,,,,,
51669,Matthew Kelly,Restaurant & Chef,Best Chefs,Mateo,"Durham, North Carolina",Semifinalist,2017,,,,,,
51596,Jeffrey Lizotte,Restaurant & Chef,Best Chefs,Present Company,"Simsbury, Connecticut",Semifinalist,2017,,,,,,
51509,Edward Kim,Restaurant & Chef,Best Chefs,Ruxbin,"Chicago, Illinois",Semifinalist,2017,,,,,,
51585,Sean Gray,Restaurant & Chef,Best Chefs,Momofuku Ko,"New York, New York",Semifinalist,2017,,,,,,
51646,Kathleen Blake,Restaurant & Chef,Best Chefs,The Rusty Spoon,"Orlando, Florida",Semifinalist,2017,,,,,,
51594,Alex Crabb,Restaurant & Chef,Best Chefs,Asta,"Boston, Massachusetts",Semifinalist,2017,,,,,,
51571,Matt Danzer,Restaurant & Chef,Best Chefs,Uncle Boons,"New York, New York",Semifinalist,2017,,,,,,
51642,David Bancroft,Restaurant & Chef,Best Chefs,Acre,"Auburn, Alabama",Semifinalist,2017,,,,,,
51511,Iliana Regan,Restaurant & Chef,Best Chefs,Elizabeth,"Chicago, Illinois",Semifinalist,2017,,,,,,
51541,Tarver King,Restaurant & Chef,Best Chefs,The Restaurant at Patowmack Farm,"Lovettsville, Virginia",Semifinalist,2017,,,,,,
51604,Ravin Nakjaroen,Restaurant & Chef,Best Chefs,Long Grain,"Camden, Maine",Semifinalist,2017,,,,,,
51617,Eric Donnelly,Restaurant & Chef,Best Chefs,RockCreek,"Seattle, Washington",Semifinalist,2017,,,,,,
51645,Isaac Toups,Restaurant & Chef,Best Chefs,Toupsâ€™ Meatery,"New Orleans, Louisiana",Semifinalist,2017,,,,,,
51682,Charleen Badman,Restaurant & Chef,Best Chefs,FnB,"Scottsdale, Arizona",Semifinalist,2017,,,,,,
51689,Jonathan Perno,Restaurant & Chef,Best Chefs,Los Poblanos,"Los Ranchos de Albuquerque, New Mexico",Semifinalist,2017,,,,,,
51693,Silvana Salcido Salcido Esparza,Restaurant & Chef,Best Chefs,Barrio Urbano,"Phoenix, Arizona",Semifinalist,2017,,,,,,
51707,Joshua Skenes,Restaurant & Chef,Best Chefs,Saison,"San Francisco, California",Semifinalist,2017,,,,,,
51705,James Syhabout,Restaurant & Chef,Best Chefs,Hawker Fare,"San Francisco, California",Semifinalist,2017,,,,,,
51692,Seth Siegel-Gardner,Restaurant & Chef,Best Chefs,The Pass,"Houston, Texas",Semifinalist,2017,,,,,,
51721,Terrence Gallivan,Restaurant & Chef,Best Chefs,The Pass,"Houston, Texas",Semifinalist,2017,,,,,,
51554,Carrie Summer,Restaurant & Chef,Best Chefs,Chef Shack,"Bay City, Wisconsin",Semifinalist,2017,,,,,,
51599,Keiko Suzuki Steinberger,Restaurant & Chef,Best Chefs,Suzukiâ€™s Sushi Bar,"Rockland, Maine",Semifinalist,2017,,,,,,
51688,John Tesar,Restaurant & Chef,Best Chefs,Knife,"Dallas, Texas",Semifinalist,2017,,,,,,
51683,Jennifer Uygur,Restaurant & Chef,Best Chefs,Lucia,"Dallas, Texas",Semifinalist,2017,,,,,,
51640,Preston Cole Ellis,Restaurant & Chef,Best Chefs,Delta Meat Market,"Cleveland, Mississippi",Semifinalist,2017,,,,,,
51580,Mario Carbone,Restaurant & Chef,Best Chefs,Carbone,"New York, New York",Semifinalist,2017,,,,,,
51710,Mourad Lahlou,Restaurant & Chef,Best Chefs,Mourad,"San Francisco, California",Semifinalist,2017,,,,,,
51660,Billy Allin,Restaurant & Chef,Best Chefs,Cakes & Ale,"Decatur, Georgia",Semifinalist,2017,,,,,,
51574,Danny Bowien,Restaurant & Chef,Best Chefs,Mission Chinese Food,"New York, New York",Semifinalist,2017,,,,,,
51706,Josef Centeno,Restaurant & Chef,Best Chefs,Orsa & Winston,"Los Angeles, California",Semifinalist,2017,,,,,,
51619,Jeff Drew,Restaurant & Chef,Best Chefs,Snake River Grill,"Jackson, Wyoming",Semifinalist,2017,,,,,,
51663,Damian Heath,Restaurant & Chef,Best Chefs,Lot 12 Public House,"Berkeley Springs, West Virginia",Semifinalist,2017,,,,,,
51593,Brian Hill,Restaurant & Chef,Best Chefs,Francine Bistro,"Camden, Maine",Semifinalist,2017,,,,,,
51690,Manabu Horiuchi,Restaurant & Chef,Best Chefs,Kata Robata,"Houston, Texas",Semifinalist,2017,,,,,,
51673,Vivian Howard,Restaurant & Chef,Best Chefs,Chef & the Farmer,"Kinston, North Carolina",Semifinalist,2017,,,,,,
51681,Anita Jaisinghani,Restaurant & Chef,Best Chefs,Pondicheri,"Houston, Texas",Semifinalist,2017,,,,,,
51694,Teiichi Sakurai,Restaurant & Chef,Best Chefs,Tei-An Soba House,"Dallas, Texas",Semifinalist,2017,,,,,,
51581,Rich Torrisi,Restaurant & Chef,Best Chefs,Carbone,"New York, New York",Semifinalist,2017,,,,,,
51720,James Winberg,Restaurant & Chef,Best Chefs,Travail Kitchen & Amusements,"Robbinsdale, Minnesota",Semifinalist,2017,,,,,,
51709,Kris Yenbamroong,Restaurant & Chef,Best Chefs,Night + Market Song,"Los Angeles, California",Semifinalist,2017,,,,,,
51567,Alex Raij,Restaurant & Chef,Best Chefs,Txikito,"New York, New York",Semifinalist,2017,,,,,,
51520,Ryan McCaskey,Restaurant & Chef,Best Chefs,Acadia,"Chicago, Illinois",Semifinalist,2017,,,,,,
51668,Kevin Johnson,Restaurant & Chef,Best Chefs,The Grocery,"Charleston, South Carolina",Semifinalist,2017,,,,,,
51647,Matthew McClure,Restaurant & Chef,Best Chefs,The Hive,"Bentonville, Arkansas",Semifinalist,2017,,,,,,
51512,Jake Bickelhaupt,Restaurant & Chef,Best Chefs,42 Grams,"Chicago, Illinois",Semifinalist,2017,,,,,,
51516,Nick Janutol,Restaurant & Chef,Best Chefs,Forest,"Birmingham, Michigan",Semifinalist,2017,,,,,,
51501,Abbi Merriss,Restaurant & Chef,Best Chefs,Bluebeard,"Indianapolis, Indiana",Semifinalist,2017,,,,,,
51515,Jose Salazar,Restaurant & Chef,Best Chefs,Mitaâ€™s,"Cincinnati, Ohio",Semifinalist,2017,,,,,,
51560,Thomas Boemer,Restaurant & Chef,Best Chefs,Corner Table,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
51561,Thomas Hauck,Restaurant & Chef,Best Chefs,c.1880,"Milwaukee, Wisconsin",Semifinalist,2017,,,,,,
51558,Mike Randolph,Restaurant & Chef,Best Chefs,PÃºblico,"University City, Missouri",Semifinalist,2017,,,,,,
51551,Joe Tripp,Restaurant & Chef,Best Chefs,Alba,"Des Moines, Iowa",Semifinalist,2017,,,,,,
51584,Rawia Bishara,Restaurant & Chef,Best Chefs,Tanoreen,"Brooklyn, New York",Semifinalist,2017,,,,,,
51609,Unmi Abkin,Restaurant & Chef,Best Chefs,Coco & The Cellar Bar,"Easthampton, Massachusetts",Semifinalist,2017,,,,,,
51623,Kris Komori,Restaurant & Chef,Best Chefs,State & Lemp,"Boise, Idaho",Semifinalist,2017,,,,,,
51627,Michael Easton,Restaurant & Chef,Best Chefs,Il Corvo,"Seattle, Washington",Semifinalist,2017,,,,,,
51626,Mike Muirhead,Restaurant & Chef,Best Chefs,Mas Taco,"Red Lodge, Montana",Semifinalist,2017,,,,,,
51620,Jose Chesa,Restaurant & Chef,Best Chefs,Ataula,"Portland, Oregon",Semifinalist,2017,,,,,,
51666,Joe Kindred,Restaurant & Chef,Best Chefs,Kindred,"Davidson, North Carolina",Semifinalist,2017,,,,,,
51643,Deme Lomas,Restaurant & Chef,Best Chefs,Niu Kitchen,"Miami, Florida",Semifinalist,2017,,,,,,
51703,Carlos Salgado,Restaurant & Chef,Best Chefs,Taco MarÃ­a,"Costa Mesa, California",Semifinalist,2017,,,,,,
51575,Jeremiah Stone,Restaurant & Chef,Best Chefs,Contra,"New York, New York",Semifinalist,2017,,,,,,
51576,Fabián von Hauske,Restaurant & Chef,Best Chefs,Contra,"New York, New York",Semifinalist,2017,,,,,,
51644,Ferrell Alvarez,Restaurant & Chef,Best Chefs,Rooster & the Till,"Tampa, Florida",Semifinalist,2017,,,,,,
51605,Ellen Gedra,Restaurant & Chef,Best Chefs,The Black Sheep,"Buffalo, New York",Semifinalist,2017,,,,,,
51513,James Rigato,Restaurant & Chef,Best Chefs,Mabel Gray,"Hazel Park, Michigan",Semifinalist,2017,,,,,,
51652,Timothy Hontzas,Restaurant & Chef,Best Chefs,Johnnyâ€™s Restaurant,"Homewood, Alabama",Semifinalist,2017,,,,,,
51686,Jen Castle,Restaurant & Chef,Best Chefs,Hell's Backbone Grill,"Boulder, Utah",Semifinalist,2017,,,,,,
